Company	Investor	category_list	raised_amount_usd	Valuation ($B)	funded_at	Country	Industry	Select Investors
Warby Parker	BoxGroup	E-Commerce|Fashion|Retail	60000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Davis Smith	E-Commerce|Fashion|Retail	1500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Felicis Ventures	E-Commerce|Fashion|Retail	41500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	First Round	E-Commerce|Fashion|Retail	12000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	First Round	E-Commerce|Fashion|Retail	1500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	First Round	E-Commerce|Fashion|Retail	60000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	General Catalyst Partners	E-Commerce|Fashion|Retail	41500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	General Catalyst Partners	E-Commerce|Fashion|Retail	60000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Grace Beauty Capital	E-Commerce|Fashion|Retail	41500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Interplay Ventures	E-Commerce|Fashion|Retail	12000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Jeff Fluhr	E-Commerce|Fashion|Retail	1500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Lerer Hippeau Ventures	E-Commerce|Fashion|Retail	12000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Lerer Hippeau Ventures	E-Commerce|Fashion|Retail	1500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Menlo Ventures	E-Commerce|Fashion|Retail	12000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	MentorTech Ventures	E-Commerce|Fashion|Retail	1500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	MentorTech Ventures	E-Commerce|Fashion|Retail	41500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Millard Drexler	E-Commerce|Fashion|Retail	41500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Red Swan Ventures	E-Commerce|Fashion|Retail	41500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	SV Angel	E-Commerce|Fashion|Retail	1500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Spark Capital	E-Commerce|Fashion|Retail	41500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Spark Capital	E-Commerce|Fashion|Retail	60000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Summit Action Fund	E-Commerce|Fashion|Retail	500000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Thrive Capital	E-Commerce|Fashion|Retail	12000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Thrive Capital	E-Commerce|Fashion|Retail	60000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Tiger Global Management	E-Commerce|Fashion|Retail	12000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
Warby Parker	Tiger Global Management	E-Commerce|Fashion|Retail	60000000	$1.2	4/30/2015	USA	eCommerce/Marketplace	BoxGroup, Felicis Ventures, First Round Capital
WeWork	Benchmark	Collaboration|Coworking|Real Estate|Social Media|Technology	355000000	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	Fidelity Investments	Collaboration|Coworking|Real Estate|Social Media|Technology	433934331	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	Goldman Sachs	Collaboration|Coworking|Real Estate|Social Media|Technology	355000000	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	Harvard Management Company	Collaboration|Coworking|Real Estate|Social Media|Technology	355000000	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	JP Morgan Chase & Co.	Collaboration|Coworking|Real Estate|Social Media|Technology	355000000	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	JP Morgan Chase & Co.	Collaboration|Coworking|Real Estate|Social Media|Technology	433934331	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	T. Rowe Price	Collaboration|Coworking|Real Estate|Social Media|Technology	355000000	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	T. Rowe Price	Collaboration|Coworking|Real Estate|Social Media|Technology	433934331	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
WeWork	Wellington Management	Collaboration|Coworking|Real Estate|Social Media|Technology	355000000	$16	2/3/2014	USA	Facilities	T. Rowe Price, Benchmark Capital, Wellington Management
Xiaohongshu	GGV Capital	Bridging Online and Offline|Location Based Services|Marketplaces|Mobile Shopping	17500000	$1	3/31/2016	China	eCommerce/Marketplace	GGV Capital, ZhenFund, Tencent
Xiaomi	All-Stars Investment	Consumer Electronics|Mobile	1100000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	DST Global	Consumer Electronics|Mobile	1100000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	GIC	Consumer Electronics|Mobile	1100000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	HOPU Investment Management Company	Consumer Electronics|Mobile	1100000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	IDG Capital Partners	Consumer Electronics|Mobile	41000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	IDG Capital Partners	Consumer Electronics|Mobile	90000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	Morningside Group	Consumer Electronics|Mobile	216000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	Morningside Group	Consumer Electronics|Mobile	41000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	Morningside Group	Consumer Electronics|Mobile	90000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	QiMing Venture Partners	Consumer Electronics|Mobile	41000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	Qualcomm Ventures	Consumer Electronics|Mobile	90000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	Shunwei Capital	Consumer Electronics|Mobile	90000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xiaomi	Temasek Holdings	Consumer Electronics|Mobile	90000000	$46	12/21/2011	China	Hardware	Digital Sky Technologies, QiMing Venture Partners, Qualcomm Ventures
Xuanyixia	Redpoint Ventures	Software	25000000	$1	11/24/2015	China	Social	Sequoia Capital China, Sina Weibo, Kleiner Perkins Caufield & Byers, Redpoint Ventures
Yello Mobile	Formation 8	Mobile	100000000	$4	11/11/2014	South Korea	Mobile Software & Services	Formation 8
Zenefits	Aaron Levie	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Adam Jackson	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Andreessen Horowitz	Enterprise Software|Health and Insurance|Human Resources	15000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Andreessen Horowitz	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Andreessen Horowitz	Enterprise Software|Health and Insurance|Human Resources	66500000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Benjamin Ling	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Brad Gessler	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Brendan Wallace	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Charlie Cheever	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Comcast Ventures	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	David Petersen	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	David Rusenko	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	EPIC Ventures	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Elad Gil	Enterprise Software|Health and Insurance|Human Resources	66500000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Fidelity Investments	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Founders Fund	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Hydrazine Capital	Enterprise Software|Health and Insurance|Human Resources	66500000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	IVP	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	IVP	Enterprise Software|Health and Insurance|Human Resources	66500000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Insight Venture Partners	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Jared Leto	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Jared Leto	Enterprise Software|Health and Insurance|Human Resources	66500000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Justin Mateen	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Khosla Ventures	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Maverick Capital	Enterprise Software|Health and Insurance|Human Resources	15000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Maverick Capital	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	SV Angel	Enterprise Software|Health and Insurance|Human Resources	66500000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Sohail Prasad	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Sound Ventures	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	TPG	Enterprise Software|Health and Insurance|Human Resources	500000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Titan Partners Holdings LLC	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Venrock	Enterprise Software|Health and Insurance|Human Resources	15000000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Venrock	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Wefunder	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zenefits	Y Combinator	Enterprise Software|Health and Insurance|Human Resources	2100000	$4.5	5/6/2015	USA	Fintech	SV Angel, Institutional Venture Partners, Venrock
Zeta Interactive	Franklin Square Group	Advertising	125000000	$1	7/15/2015	USA	Internet Software & Services	GSO Capital Partners, Franklin Square
Zeta Interactive	GCP Capital Partners	Advertising	70000000	$1	7/15/2015	USA	Internet Software & Services	GSO Capital Partners, Franklin Square
Zeta Interactive	GSO Capital Partners	Advertising	125000000	$1	7/15/2015	USA	Internet Software & Services	GSO Capital Partners, Franklin Square
Zeta Interactive	Madison Capital Funding	Advertising	70000000	$1	7/15/2015	USA	Internet Software & Services	GSO Capital Partners, Franklin Square
ZhongAn	CDH Investments	Insurance	931300000	$8	6/11/2015	China	Fintech	SAIF partners, CDH Investments, Morgan Stanley
ZhongAn	CICC	Insurance	931300000	$8	6/11/2015	China	Fintech	SAIF partners, CDH Investments, Morgan Stanley
ZhongAn	Morgan Stanley	Insurance	931300000	$8	6/11/2015	China	Fintech	SAIF partners, CDH Investments, Morgan Stanley
ZocDoc	Atomico	Dental|Doctors|Health and Wellness|Health Care	130000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Baillie Gifford	Dental|Doctors|Health and Wellness|Health Care	130000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	DST Global	Dental|Doctors|Health and Wellness|Health Care	75000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Founders Fund	Dental|Doctors|Health and Wellness|Health Care	130000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Founders Fund	Dental|Doctors|Health and Wellness|Health Care	15000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Goldman Sachs	Dental|Doctors|Health and Wellness|Health Care	75000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Jason Finger	Dental|Doctors|Health and Wellness|Health Care	3000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Jeff Bezos	Dental|Doctors|Health and Wellness|Health Care	3000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Khosla Ventures	Dental|Doctors|Health and Wellness|Health Care	15000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Khosla Ventures	Dental|Doctors|Health and Wellness|Health Care	3000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Marc Benioff	Dental|Doctors|Health and Wellness|Health Care	3000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	SV Angel	Dental|Doctors|Health and Wellness|Health Care	15000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
ZocDoc	Vast Ventures	Dental|Doctors|Health and Wellness|Health Care	3000000	$1.8	8/20/2015	USA	Healthcare	Founders Fund, Khosla Ventures, Goldman Sachs
Zomato	Info Edge	Content Discovery|Hospitality|Local Search|Restaurants	1000000	$1	4/10/2015	India	Social	Sequoia Capital, VY Capital
Zomato	Info Edge	Content Discovery|Hospitality|Local Search|Restaurants	10000000	$1	4/10/2015	India	Social	Sequoia Capital, VY Capital
Zomato	Info Edge	Content Discovery|Hospitality|Local Search|Restaurants	2300000	$1	4/10/2015	India	Social	Sequoia Capital, VY Capital
